Date,Name,Type,StrikePrice,ExpiryDay,Price,ClosePrice,LowPrice,HighPrice,OpenPrice
2019-07-23,NIFTY,CE,11900,2019-07-25 00:00:00,,0.95,0.8,1.15,1.0
2019-07-24,NIFTY,CE,11900,2019-07-25 00:00:00,,0.65,0.55,0.85,0.7
2019-07-25,NIFTY,CE,11900,2019-07-25 00:00:00,,0.05,0.05,0.35,0.35
2019-08-16,NIFTY,CE,11300,2019-08-29 00:00:00,,40.15,21.65,46.95,26.4
2019-08-19,NIFTY,CE,11300,2019-08-29 00:00:00,,31.7,27.4,55.0,49.0
2019-08-20,NIFTY,CE,11300,2019-08-29 00:00:00,,23.2,17.0,32.65,31.95
2019-08-21,NIFTY,CE,11300,2019-08-29 00:00:00,,12.35,10.15,21.7,16.65
2019-08-22,NIFTY,CE,11300,2019-08-29 00:00:00,,3.75,3.25,11.0,10.9
2019-08-23,NIFTY,CE,11300,2019-08-29 00:00:00,,5.15,2.25,6.55,3.0
2019-08-26,NIFTY,CE,11300,2019-08-29 00:00:00,,9.25,2.85,13.15,4.95
2019-08-27,NIFTY,CE,11300,2019-08-29 00:00:00,,5.55,4.55,14.2,11.35
2019-08-28,NIFTY,CE,11300,2019-08-29 00:00:00,,1.1,0.7,6.15,5.0
2019-08-29,NIFTY,CE,11300,2019-08-29 00:00:00,,0.05,0.05,0.25,0.2
2019-09-13,NIFTY,CE,11400,2019-09-26 00:00:00,,12.5,6.05,14.0,10.9
2019-09-16,NIFTY,CE,11400,2019-09-26 00:00:00,,6.8,5.55,12.05,5.55
2019-09-17,NIFTY,CE,11400,2019-09-26 00:00:00,,2.0,1.65,6.1,6.0
2019-09-18,NIFTY,CE,11400,2019-09-26 00:00:00,,2.1,1.55,2.95,2.9
2019-09-19,NIFTY,CE,11400,2019-09-26 00:00:00,,1.4,1.25,1.9,1.5
2019-09-20,NIFTY,CE,11400,2019-09-26 00:00:00,,50.5,1.1,121.75,1.3
2019-09-23,NIFTY,CE,11400,2019-09-26 00:00:00,,233.6,111.7,305.0,148.95
2019-09-24,NIFTY,CE,11400,2019-09-26 00:00:00,,221.25,176.7,285.15,257.15
2019-09-25,NIFTY,CE,11400,2019-09-26 00:00:00,,87.2,67.55,219.5,219.5
2019-09-26,NIFTY,CE,11400,2019-09-26 00:00:00,,168.95,95.45,230.45,145.4
2019-10-16,NIFTY,CE,11800,2019-10-24 00:00:00,,7.35,6.5,12.75,10.9
2019-10-17,NIFTY,CE,11800,2019-10-24 00:00:00,,17.65,4.5,19.95,9.0
2019-10-18,NIFTY,CE,11800,2019-10-24 00:00:00,,29.7,12.5,39.9,17.15
2019-10-22,NIFTY,CE,11800,2019-10-24 00:00:00,,10.5,8.6,34.15,29.0
2019-10-23,NIFTY,CE,11800,2019-10-24 00:00:00,,3.6,2.3,13.7,9.0
2019-10-24,NIFTY,CE,11800,2019-10-24 00:00:00,,0.05,0.05,6.25,6.25
2017-12-01,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,14.2,13.55,29.85,28.75
2017-12-04,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.6,11.85,17.25,14.0
2017-12-05,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,12.85,10.0,16.55,16.55
2017-12-06,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.05,8.1,12.85,12.85
2017-12-07,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.55,8.75,14.65,11.0
2017-12-08,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,19.0,14.7,20.0,16.05
2017-12-11,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.1,20.0,27.65,20.0
2017-12-12,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,20.35,18.6,25.9,22.45
2017-12-13,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.15,14.2,26.3,17.6
2017-12-14,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,24.9,16.5,26.35,21.1
2017-12-15,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.3,22.6,36.4,31.6
2017-12-18,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,16.2,4.0,26.75,17.0
2017-12-19,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.4,12.3,18.95,18.75
2017-12-20,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.15,11.0,20.45,18.5
2017-12-21,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.85,7.85,12.7,11.0
2017-12-22,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,11.25,6.3,13.6,6.3
2017-12-26,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.25,6.35,11.0,6.8
2017-12-27,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,2.5,1.3,12.8,7.05
2017-12-28,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,0.1,0.05,1.95,0.95
2017-12-01,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,14.2,13.55,29.85,28.75
2017-12-04,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.6,11.85,17.25,14.0
2017-12-05,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,12.85,10.0,16.55,16.55
2017-12-06,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.05,8.1,12.85,12.85
2017-12-07,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.55,8.75,14.65,11.0
2017-12-08,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,19.0,14.7,20.0,16.05
2017-12-11,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.1,20.0,27.65,20.0
2017-12-12,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,20.35,18.6,25.9,22.45
2017-12-13,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.15,14.2,26.3,17.6
2017-12-14,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,24.9,16.5,26.35,21.1
2017-12-15,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.3,22.6,36.4,31.6
2017-12-18,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,16.2,4.0,26.75,17.0
2017-12-19,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.4,12.3,18.95,18.75
2017-12-20,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.15,11.0,20.45,18.5
2017-12-21,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.85,7.85,12.7,11.0
2017-12-22,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,11.25,6.3,13.6,6.3
2017-12-26,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.25,6.35,11.0,6.8
2017-12-27,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,2.5,1.3,12.8,7.05
2017-12-28,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,0.1,0.05,1.95,0.95
2017-12-01,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,14.2,13.55,29.85,28.75
2017-12-04,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.6,11.85,17.25,14.0
2017-12-05,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,12.85,10.0,16.55,16.55
2017-12-06,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.05,8.1,12.85,12.85
2017-12-07,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.55,8.75,14.65,11.0
2017-12-08,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,19.0,14.7,20.0,16.05
2017-12-11,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.1,20.0,27.65,20.0
2017-12-12,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,20.35,18.6,25.9,22.45
2017-12-13,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.15,14.2,26.3,17.6
2017-12-14,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,24.9,16.5,26.35,21.1
2017-12-15,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.3,22.6,36.4,31.6
2017-12-18,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,16.2,4.0,26.75,17.0
2017-12-19,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.4,12.3,18.95,18.75
2017-12-20,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.15,11.0,20.45,18.5
2017-12-21,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.85,7.85,12.7,11.0
2017-12-22,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,11.25,6.3,13.6,6.3
2017-12-26,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.25,6.35,11.0,6.8
2017-12-27,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,2.5,1.3,12.8,7.05
2017-12-28,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,0.1,0.05,1.95,0.95
2017-12-01,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,14.2,13.55,29.85,28.75
2017-12-04,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.6,11.85,17.25,14.0
2017-12-05,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,12.85,10.0,16.55,16.55
2017-12-06,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.05,8.1,12.85,12.85
2017-12-07,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.55,8.75,14.65,11.0
2017-12-08,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,19.0,14.7,20.0,16.05
2017-12-11,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.1,20.0,27.65,20.0
2017-12-12,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,20.35,18.6,25.9,22.45
2017-12-13,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.15,14.2,26.3,17.6
2017-12-14,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,24.9,16.5,26.35,21.1
2017-12-15,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.3,22.6,36.4,31.6
2017-12-18,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,16.2,4.0,26.75,17.0
2017-12-19,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.4,12.3,18.95,18.75
2017-12-20,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.15,11.0,20.45,18.5
2017-12-21,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.85,7.85,12.7,11.0
2017-12-22,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,11.25,6.3,13.6,6.3
2017-12-26,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.25,6.35,11.0,6.8
2017-12-27,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,2.5,1.3,12.8,7.05
2017-12-28,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,0.1,0.05,1.95,0.95
2017-12-01,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,14.2,13.55,29.85,28.75
2017-12-04,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.6,11.85,17.25,14.0
2017-12-05,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,12.85,10.0,16.55,16.55
2017-12-06,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.05,8.1,12.85,12.85
2017-12-07,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.55,8.75,14.65,11.0
2017-12-08,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,19.0,14.7,20.0,16.05
2017-12-11,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.1,20.0,27.65,20.0
2017-12-12,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,20.35,18.6,25.9,22.45
2017-12-13,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.15,14.2,26.3,17.6
2017-12-14,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,24.9,16.5,26.35,21.1
2017-12-15,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,27.3,22.6,36.4,31.6
2017-12-18,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,16.2,4.0,26.75,17.0
2017-12-19,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,17.4,12.3,18.95,18.75
2017-12-20,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,13.15,11.0,20.45,18.5
2017-12-21,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.85,7.85,12.7,11.0
2017-12-22,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,11.25,6.3,13.6,6.3
2017-12-26,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,9.25,6.35,11.0,6.8
2017-12-27,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,2.5,1.3,12.8,7.05
2017-12-28,NIFTY,CE,10600,2017-12-28 00:00:00,0.0,0.1,0.05,1.95,0.95
2019-10-16,NIFTY,CE,11800,2019-10-31 00:00:00,,29.15,23.55,35.0,29.7
2019-10-17,NIFTY,CE,11800,2019-10-31 00:00:00,,48.35,23.5,52.4,29.05
2019-10-18,NIFTY,CE,11800,2019-10-31 00:00:00,,68.65,39.5,80.0,41.7
2019-10-22,NIFTY,CE,11800,2019-10-31 00:00:00,,46.15,42.65,78.0,63.0
2019-10-23,NIFTY,CE,11800,2019-10-31 00:00:00,,38.7,32.35,57.8,39.7
2019-10-24,NIFTY,CE,11800,2019-10-31 00:00:00,,29.35,23.5,49.9,45.15
2019-10-25,NIFTY,CE,11800,2019-10-31 00:00:00,,14.4,8.55,33.0,33.0
2019-10-27,NIFTY,CE,11800,2019-10-31 00:00:00,,11.35,9.05,24.45,24.45
2019-10-29,NIFTY,CE,11800,2019-10-31 00:00:00,,50.5,9.2,72.65,12.95
2019-10-30,NIFTY,CE,11800,2019-10-31 00:00:00,,60.7,41.15,94.8,77.6
2019-10-31,NIFTY,CE,11800,2019-10-31 00:00:00,,78.2,58.7,146.25,81.0
2019-11-14,NIFTY,CE,12200,2019-11-28 00:00:00,,20.05,15.95,26.55,22.25
2019-11-15,NIFTY,CE,12200,2019-11-28 00:00:00,,22.55,20.6,40.05,22.1
2019-11-18,NIFTY,CE,12200,2019-11-28 00:00:00,,15.1,13.85,23.1,21.1
2019-11-19,NIFTY,CE,12200,2019-11-28 00:00:00,,17.6,11.75,21.35,15.0
2019-11-20,NIFTY,CE,12200,2019-11-28 00:00:00,,22.6,18.0,35.0,20.35
2019-11-21,NIFTY,CE,12200,2019-11-28 00:00:00,,11.85,10.3,24.75,24.0
2019-11-22,NIFTY,CE,12200,2019-11-28 00:00:00,,4.8,4.4,10.7,10.7
2019-11-25,NIFTY,CE,12200,2019-11-28 00:00:00,,19.55,3.5,21.85,4.05
2019-11-26,NIFTY,CE,12200,2019-11-28 00:00:00,,9.4,4.05,40.0,40.0
2019-11-27,NIFTY,CE,12200,2019-11-28 00:00:00,,6.4,4.3,13.8,9.85
2019-11-28,NIFTY,CE,12200,2019-11-28 00:00:00,,0.15,0.05,7.85,7.75
2019-12-13,NIFTY,CE,12400,2019-12-26 00:00:00,,18.15,8.65,20.5,9.4
2019-12-16,NIFTY,CE,12400,2019-12-26 00:00:00,,7.15,6.5,18.45,18.0
2019-12-17,NIFTY,CE,12400,2019-12-26 00:00:00,,13.55,5.8,15.6,5.8
2019-12-18,NIFTY,CE,12400,2019-12-26 00:00:00,,17.25,11.05,18.8,13.75
2019-12-19,NIFTY,CE,12400,2019-12-26 00:00:00,,14.95,9.2,18.6,11.85
2019-12-20,NIFTY,CE,12400,2019-12-26 00:00:00,,14.1,12.35,19.15,15.0
2019-12-23,NIFTY,CE,12400,2019-12-26 00:00:00,,4.85,2.85,11.8,11.8
2019-12-24,NIFTY,CE,12400,2019-12-26 00:00:00,,1.15,0.9,3.95,2.65
2019-12-26,NIFTY,CE,12400,2019-12-26 00:00:00,,0.05,0.05,0.45,0.4
2020-01-15,NIFTY,CE,12600,2020-01-30 00:00:00,,24.8,17.65,27.75,27.75
2020-01-16,NIFTY,CE,12600,2020-01-30 00:00:00,,22.3,18.8,28.55,21.7
2020-01-17,NIFTY,CE,12600,2020-01-30 00:00:00,,18.95,15.5,26.4,15.5
2020-01-20,NIFTY,CE,12600,2020-01-30 00:00:00,,8.35,7.3,26.8,17.35
2020-01-21,NIFTY,CE,12600,2020-01-30 00:00:00,,5.25,4.4,7.55,7.55
2020-01-22,NIFTY,CE,12600,2020-01-30 00:00:00,,4.45,3.8,6.9,5.55
2020-01-23,NIFTY,CE,12600,2020-01-30 00:00:00,,2.85,2.25,3.5,2.5
2020-01-24,NIFTY,CE,12600,2020-01-30 00:00:00,,2.45,2.05,3.25,2.6
2020-01-27,NIFTY,CE,12600,2020-01-30 00:00:00,,1.65,1.35,2.0,2.0
2020-01-28,NIFTY,CE,12600,2020-01-30 00:00:00,,1.3,0.95,1.5,1.2
2020-01-29,NIFTY,CE,12600,2020-01-30 00:00:00,,0.3,0.15,0.85,0.85
2020-01-30,NIFTY,CE,12600,2020-01-30 00:00:00,,0.05,0.05,0.15,0.1
2020-02-14,NIFTY,CE,12400,2020-02-27 00:00:00,,16.3,15.4,38.4,23.35
2020-02-17,NIFTY,CE,12400,2020-02-27 00:00:00,,10.85,9.7,18.75,15.0
2020-02-18,NIFTY,CE,12400,2020-02-27 00:00:00,,8.9,6.0,11.0,10.4
2020-02-19,NIFTY,CE,12400,2020-02-27 00:00:00,,10.0,8.0,13.0,11.1
2020-02-20,NIFTY,CE,12400,2020-02-27 00:00:00,,4.1,3.8,10.3,6.55
2020-02-24,NIFTY,CE,12400,2020-02-27 00:00:00,,2.05,1.55,2.9,2.9
2020-02-25,NIFTY,CE,12400,2020-02-27 00:00:00,,1.5,1.25,2.0,1.75
2020-02-26,NIFTY,CE,12400,2020-02-27 00:00:00,,0.9,0.6,1.25,1.25
2020-02-27,NIFTY,CE,12400,2020-02-27 00:00:00,,0.05,0.05,0.2,0.2
2020-03-13,NIFTY,CE,10300,2020-03-26 00:00:00,,264.8,12.0,341.0,40.05
2020-03-16,NIFTY,CE,10300,2020-03-26 00:00:00,,115.25,106.25,160.15,148.9
2020-03-17,NIFTY,CE,10300,2020-03-26 00:00:00,,56.1,52.0,126.5,119.4
2020-03-18,NIFTY,CE,10300,2020-03-26 00:00:00,,16.55,14.4,63.95,51.95
2020-03-19,NIFTY,CE,10300,2020-03-26 00:00:00,,14.1,7.65,23.85,10.0
2020-03-20,NIFTY,CE,10300,2020-03-26 00:00:00,,9.45,6.95,22.5,11.9
2020-03-23,NIFTY,CE,10300,2020-03-26 00:00:00,,4.7,0.65,11.95,2.0
2020-03-24,NIFTY,CE,10300,2020-03-26 00:00:00,,2.6,2.05,8.0,7.7
2020-03-25,NIFTY,CE,10300,2020-03-26 00:00:00,,2.05,0.45,4.7,1.2
2020-03-26,NIFTY,CE,10300,2020-03-26 00:00:00,,0.15,0.05,0.8,0.1
2020-04-15,NIFTY,CE,9200,2020-04-30 00:00:00,,212.95,184.15,392.0,385.0
2020-04-16,NIFTY,CE,9200,2020-04-30 00:00:00,,225.1,159.75,254.9,184.5
2020-04-17,NIFTY,CE,9200,2020-04-30 00:00:00,,335.6,245.45,363.25,355.0
2020-04-20,NIFTY,CE,9200,2020-04-30 00:00:00,,279.35,264.25,358.0,354.95
2020-04-21,NIFTY,CE,9200,2020-04-30 00:00:00,,138.1,122.4,200.0,200.0
2020-04-22,NIFTY,CE,9200,2020-04-30 00:00:00,,211.3,115.1,227.75,137.0
2020-04-23,NIFTY,CE,9200,2020-04-30 00:00:00,,229.45,179.05,248.5,210.7
2020-04-24,NIFTY,CE,9200,2020-04-30 00:00:00,,125.9,118.3,204.7,179.75
2020-04-27,NIFTY,CE,9200,2020-04-30 00:00:00,,180.35,147.85,241.7,151.0
2020-04-28,NIFTY,CE,9200,2020-04-30 00:00:00,,223.75,144.7,245.0,200.0
2020-04-29,NIFTY,CE,9200,2020-04-30 00:00:00,,361.05,224.05,401.85,225.05
2020-04-30,NIFTY,CE,9200,2020-04-30 00:00:00,,657.25,468.7,676.0,500.0
2020-05-14,NIFTY,CE,9400,2020-05-28 00:00:00,,144.6,137.15,202.35,195.1
2020-05-15,NIFTY,CE,9400,2020-05-28 00:00:00,,133.45,108.85,148.7,136.35
2020-05-18,NIFTY,CE,9400,2020-05-28 00:00:00,,52.35,50.45,117.55,115.4
2020-05-19,NIFTY,CE,9400,2020-05-28 00:00:00,,34.4,32.4,70.45,70.45
2020-05-20,NIFTY,CE,9400,2020-05-28 00:00:00,,43.05,23.9,50.0,29.9
2020-05-21,NIFTY,CE,9400,2020-05-28 00:00:00,,24.05,21.75,43.5,39.8
2020-05-22,NIFTY,CE,9400,2020-05-28 00:00:00,,14.05,11.3,33.75,13.6
2020-05-26,NIFTY,CE,9400,2020-05-28 00:00:00,,4.15,3.65,15.9,12.6
2020-05-27,NIFTY,CE,9400,2020-05-28 00:00:00,,20.9,1.5,38.5,2.1
2020-05-28,NIFTY,CE,9400,2020-05-28 00:00:00,,83.5,15.0,94.9,22.05
2020-06-12,NIFTY,CE,10300,2020-06-25 00:00:00,,83.05,29.05,88.5,31.25
2020-06-15,NIFTY,CE,10300,2020-06-25 00:00:00,,46.0,37.35,79.7,69.1
2020-06-16,NIFTY,CE,10300,2020-06-25 00:00:00,,53.0,32.45,114.3,114.3
2020-06-17,NIFTY,CE,10300,2020-06-25 00:00:00,,41.4,38.45,68.7,49.8
2020-06-18,NIFTY,CE,10300,2020-06-25 00:00:00,,69.65,26.7,80.2,44.9
2020-06-19,NIFTY,CE,10300,2020-06-25 00:00:00,,105.35,59.75,112.9,66.45
2020-06-22,NIFTY,CE,10300,2020-06-25 00:00:00,,102.85,92.9,158.0,110.55
2020-06-23,NIFTY,CE,10300,2020-06-25 00:00:00,,194.6,93.35,207.95,102.4
2020-06-24,NIFTY,CE,10300,2020-06-25 00:00:00,,57.55,48.65,250.0,213.1
2020-06-25,NIFTY,CE,10300,2020-06-25 00:00:00,,5.65,0.05,75.0,27.35
2020-07-15,NIFTY,CE,10900,2020-07-30 00:00:00,,86.1,77.0,162.2,96.8
2020-07-16,NIFTY,CE,10900,2020-07-30 00:00:00,,103.0,72.0,111.6,92.05
2020-07-17,NIFTY,CE,10900,2020-07-30 00:00:00,,170.8,103.0,190.0,109.1
2020-07-20,NIFTY,CE,10900,2020-07-30 00:00:00,,220.8,171.5,233.8,201.25
2020-07-21,NIFTY,CE,10900,2020-07-30 00:00:00,,327.2,251.45,337.15,259.25
2020-07-22,NIFTY,CE,10900,2020-07-30 00:00:00,,281.0,237.45,337.6,336.45
2020-07-23,NIFTY,CE,10900,2020-07-30 00:00:00,,341.8,262.7,362.7,268.6
2020-07-24,NIFTY,CE,10900,2020-07-30 00:00:00,,303.8,221.85,330.3,262.8
2020-07-27,NIFTY,CE,10900,2020-07-30 00:00:00,,248.5,216.35,325.85,322.15
2020-07-28,NIFTY,CE,10900,2020-07-30 00:00:00,,414.3,244.6,428.85,244.6
2020-07-29,NIFTY,CE,10900,2020-07-30 00:00:00,,325.75,280.0,447.0,400.0
2020-07-30,NIFTY,CE,10900,2020-07-30 00:00:00,,209.95,180.0,390.8,350.3
2020-08-14,NIFTY,CE,11500,2020-08-27 00:00:00,,45.35,40.45,89.1,79.3
2020-08-17,NIFTY,CE,11500,2020-08-27 00:00:00,,47.25,38.65,56.15,55.2
2020-08-18,NIFTY,CE,11500,2020-08-27 00:00:00,,76.2,42.45,84.1,50.4
2020-08-19,NIFTY,CE,11500,2020-08-27 00:00:00,,76.0,70.5,96.0,89.4
2020-08-20,NIFTY,CE,11500,2020-08-27 00:00:00,,33.5,31.35,48.75,48.75
2020-08-21,NIFTY,CE,11500,2020-08-27 00:00:00,,34.3,31.15,54.0,48.0
2020-08-24,NIFTY,CE,11500,2020-08-27 00:00:00,,58.15,33.85,80.95,37.95
2020-08-25,NIFTY,CE,11500,2020-08-27 00:00:00,,42.1,29.0,77.35,70.0
2020-08-26,NIFTY,CE,11500,2020-08-27 00:00:00,,71.5,30.55,78.0,48.15
2020-08-27,NIFTY,CE,11500,2020-08-27 00:00:00,,60.05,47.8,110.75,83.0
2020-09-11,NIFTY,CE,11800,2020-09-24 00:00:00,,34.4,30.85,42.35,35.35
2020-09-14,NIFTY,CE,11800,2020-09-24 00:00:00,,27.55,23.55,43.95,39.9
2020-09-15,NIFTY,CE,11800,2020-09-24 00:00:00,,27.85,17.45,45.0,45.0
2020-09-16,NIFTY,CE,11800,2020-09-24 00:00:00,,35.2,20.3,37.0,26.7
2020-09-17,NIFTY,CE,11800,2020-09-24 00:00:00,,17.5,16.55,26.95,26.95
2020-09-18,NIFTY,CE,11800,2020-09-24 00:00:00,,9.05,7.6,20.9,18.65
2020-09-21,NIFTY,CE,11800,2020-09-24 00:00:00,,4.6,3.75,6.4,5.9
2020-09-22,NIFTY,CE,11800,2020-09-24 00:00:00,,2.8,2.2,4.5,4.5
2020-09-23,NIFTY,CE,11800,2020-09-24 00:00:00,,1.45,1.05,2.0,1.6
2020-09-24,NIFTY,CE,11800,2020-09-24 00:00:00,,0.1,0.05,0.3,0.2
2020-10-15,NIFTY,CE,12000,2020-10-29 00:00:00,,57.1,50.05,160.15,160.15
2020-10-16,NIFTY,CE,12000,2020-10-29 00:00:00,,61.8,51.6,74.3,60.25
2020-10-19,NIFTY,CE,12000,2020-10-29 00:00:00,,85.75,68.25,96.45,70.85
2020-10-20,NIFTY,CE,12000,2020-10-29 00:00:00,,91.4,62.2,108.6,75.55
2020-10-21,NIFTY,CE,12000,2020-10-29 00:00:00,,92.4,45.0,133.95,108.35
2020-10-22,NIFTY,CE,12000,2020-10-29 00:00:00,,70.95,56.1,92.45,81.95
2020-10-23,NIFTY,CE,12000,2020-10-29 00:00:00,,70.5,66.1,96.0,80.0
2020-10-26,NIFTY,CE,12000,2020-10-29 00:00:00,,23.75,19.75,67.65,51.0
2020-10-27,NIFTY,CE,12000,2020-10-29 00:00:00,,28.4,12.6,32.0,20.0
2020-10-28,NIFTY,CE,12000,2020-10-29 00:00:00,,3.85,3.2,34.85,25.05
2020-10-29,NIFTY,CE,12000,2020-10-29 00:00:00,,0.05,0.05,1.7,1.25
2020-11-13,NIFTY,CE,13000,2020-11-26 00:00:00,,56.55,33.4,61.0,48.05
2020-11-14,NIFTY,CE,13000,2020-11-26 00:00:00,,59.4,53.25,69.85,66.15
2020-11-17,NIFTY,CE,13000,2020-11-26 00:00:00,,73.7,57.5,89.35,75.0
2020-11-18,NIFTY,CE,13000,2020-11-26 00:00:00,,97.95,56.0,102.9,70.0
2020-11-19,NIFTY,CE,13000,2020-11-26 00:00:00,,36.45,31.0,100.0,72.7
2020-11-20,NIFTY,CE,13000,2020-11-26 00:00:00,,50.65,25.4,63.35,34.7
2020-11-23,NIFTY,CE,13000,2020-11-26 00:00:00,,56.85,36.0,73.4,53.25
2020-11-24,NIFTY,CE,13000,2020-11-26 00:00:00,,111.3,60.2,124.9,70.25
2020-11-25,NIFTY,CE,13000,2020-11-26 00:00:00,,14.9,12.1,163.45,138.35
2020-11-26,NIFTY,CE,13000,2020-11-26 00:00:00,,1.25,0.1,18.1,18.0
2020-12-16,NIFTY,CE,14000,2020-12-31 00:00:00,,54.75,42.15,58.95,50.0
2020-12-17,NIFTY,CE,14000,2020-12-31 00:00:00,,61.0,50.5,73.1,52.9
2020-12-18,NIFTY,CE,14000,2020-12-31 00:00:00,,56.2,45.0,68.7,68.7
2020-12-21,NIFTY,CE,14000,2020-12-31 00:00:00,,21.05,10.0,53.45,45.6
2020-12-22,NIFTY,CE,14000,2020-12-31 00:00:00,,13.9,11.4,24.85,20.5
2020-12-23,NIFTY,CE,14000,2020-12-31 00:00:00,,14.6,10.0,17.1,13.75
2020-12-24,NIFTY,CE,14000,2020-12-31 00:00:00,,24.15,15.0,30.0,15.75
